BASIC5000_0933|30 7 49 81 0 79 32 24 32 34 48 30 47 67 81 33 5 44 0 60 81 14 40 41 75 16 63 23 76 80 9 43 16 43 76 33 78 7 1
BASIC5000_0934|67 66 81 47 64 36 41 80 37 18 77 49 0 3 12 34 68 81 48 25 55 81 47 12 11 80 51 36 12 12 43 16 43 76 1
BASIC5000_0935|20 16 67 37 28 5 22 81 47 11 34 20 64 44 73 36 39 0 34 70 7 21 16 48 0 14 70 7 30 16 44 44 36 62 81 80 7 79 63 79 76 0 28 12 5 71 7 26 7 47 20 16 67 37 71 44 70 7 16 44 41 43 76 20 41 13 73 30 7 22 77 76 1
BASIC5000_0936|5 36 12 5 47 13 16 28 5 44 26 15 43 5 47 40 0 79 32 24 48 18 36 20 81 26 76 73 71 7 13 43 5 1
BASIC5000_0937|51 72 7 66 81 44 3 74 79 77 39 5 76 47 48 0 51 72 7 23 81 47 28 81 32 81 44 26 15 43 5 1
BASIC5000_0938|11 16 22 81 13 20 77 43 12 36 32 43 81 39 0 24 21 16 23 81 46 81 40 26 1
BASIC5000_0939|75 72 7 24 68 47 63 44 48 0 3 36 32 41 24 39 67 0 30 7 5 48 0 21 16 79 27 12 40 3 76 1
BASIC5000_0940|63 5 24 70 7 42 73 7 52 47 60 7 12 21 44 0 79 32 24 32 34 48 39 44 26 80 24 32 1
BASIC5000_0941|65 20 7 44 5 76 24 72 7 25 72 80 0 3 43 32 48 64 32 20 41 13 3 75 63 26 12 1
BASIC5000_0942|5 36 20 16 67 48 69 16 0 20 20 80 40 43 18 77 49 43 74 43 5 1
BASIC5000_0943|25 72 7 16 7 80 0 25 8 36 41 14 13 0 14 85 81 41 5 7 11 41 80 32 39 39 0 41 81 40 5 36 32 1
BASIC5000_0944|14 39 16 77 32 44 81 44 0 20 47 50 81 54 77 36 41 80 16 49 76 47 80 39 37 33 36 39 16 33 22 5 1
BASIC5000_0945|65 12 5 47 50 81 69 57 5 36 39 0 50 81 80 12 36 39 14 39 1
BASIC5000_0946|20 7 12 43 67 47 67 3 77 49 0 32 5 57 81 69 26 5 67 47 67 3 76 1
BASIC5000_0947|71 7 47 7 43 11 11 16 74 33 5 25 81 47 30 7 5 44 43 76 24 72 34 48 0 5 14 37 63 36 32 16 44 47 23 5 28 5 12 74 0 3 12 25 80 43 16 26 47 44 69 16 32 36 32 1
BASIC5000_0948|20 43 22 5 41 5 79 43 5 12 15 75 0 20 43 5 73 7 44 1
BASIC5000_0949|5 34 77 37 44 32 34 43 74 81 33 5 9 13 0 3 32 74 24 5 3 50 85 41 44 28 14 80 71 27 76 32 66 44 0 41 75 20 79 22 77 37 37 3 76 1
BASIC5000_0950|16 33 67 47 80 0 21 25 71 7 44 41 36 39 11 32 58 16 33 22 5 1
BASIC5000_0951|34 36 56 13 0 17 74 26 51 41 37 47 43 12 47 25 70 7 28 81 41 40 3 77 49 0 7 8 5 41 77 26 48 37 15 47 14 68 16 44 30 43 9 39 0 5 30 5 40 39 85 55 76 80 12 32 38 18 73 7 41 24 39 17 74 26 80 67 34 3 19 0 64 27 13 20 61 77 33 24 0 20 41 48 11 24 63 5 41 5 7 20 41 44 43 78 7 1
BASIC5000_0952|40 5 75 16 34 48 0 51 74 18 32 63 63 44 43 36 39 5 32 1
BASIC5000_0953|14 32 5 44 81 48 33 77 40 67 0 37 77 39 14 39 73 78 24 5 1
BASIC5000_0954|37 66 80 12 65 16 28 80 41 66 43 18 77 49 5 18 43 5 1
BASIC5000_0955|54 7 18 5 44 14 80 41 74 77 39 0 7 81 39 81 24 68 48 42 7 78 12 74 66 80 30 74 24 32 1
BASIC5000_0956|19 81 33 81 12 5 40 48 0 30 47 67 81 33 5 44 37 5 39 20 66 81 41 40 14 63 28 81 1
BASIC5000_0957|37 75 28 81 47 5 74 43 5 73 7 44 0 11 46 13 5 24 63 26 1
BASIC5000_0958|37 74 5 41 14 0 12 43 24 5 41 14 48 0 44 81 47 32 66 44 43 44 12 24 39 64 63 24 72 7 1
BASIC5000_0959|39 16 41 78 44 16 26 47 24 81 30 54 41 7 8 3 48 0 78 25 36 16 84 3 43 74 5 23 80 37 12 7 20 14 68 16 47 44 85 27 44 0 63 22 24 16 20 32 9 76 67 47 40 26 1
BASIC5000_0960|43 43 34 16 40 0 24 81 28 5 51 81 47 40 67 81 26 41 77 85 24 72 81 80 11 20 43 5 0 28 5 20 7 24 63 24 32 1
BASIC5000_0961|19 36 56 44 73 36 39 0 51 41 52 41 48 65 12 24 73 75 0 32 16 22 81 47 67 47 80 20 7 44 70 7 40 14 76 1
BASIC5000_0962|41 43 75 14 81 25 72 44 32 5 24 39 64 9 80 48 76 47 48 0 44 81 25 72 7 40 26 73 1
BASIC5000_0963|43 63 18 67 47 47 30 47 11 41 20 48 0 24 49 24 49 24 72 16 65 80 11 20 32 76 1
BASIC5000_0964|12 32 63 76 63 40 30 47 63 63 44 24 39 11 16 12 0 77 5 31 7 20 40 51 69 24 39 16 33 22 5 1
BASIC5000_0965|19 81 14 80 33 28 0 79 32 24 32 34 48 14 36 41 32 26 12 76 1
BASIC5000_0966|24 68 16 73 7 21 13 63 36 32 16 43 5 41 5 7 19 81 21 48 0 11 30 74 16 43 5 40 3 78 7 1
BASIC5000_0967|24 72 7 75 72 7 13 3 76 60 7 47 7 9 44 16 33 36 39 0 30 47 7 9 44 41 42 63 74 77 76 47 13 64 9 32 43 74 0 30 47 60 7 20 30 0 24 72 7 75 72 7 44 73 36 39 0 49 56 39 26 63 80 22 27 18 76 60 7 40 3 76 1
BASIC5000_0968|5 34 76 5 13 3 5 39 5 32 47 40 0 33 24 68 80 3 76 12 28 32 1
BASIC5000_0969|61 7 54 7 7 13 0 3 74 81 12 15 75 47 67 7 5 80 54 76 36 32 1
BASIC5000_0970|48 36 53 72 7 48 0 22 81 25 70 7 54 81 5 43 5 44 28 5 19 81 24 39 16 33 22 5 1
BASIC5000_0971|65 25 70 81 26 76 60 7 20 16 80 7 18 39 0 30 47 69 16 5 81 48 0 25 55 81 47 32 34 49 80 12 81 13 9 43 11 24 32 1
BASIC5000_0972|21 37 21 7 47 73 5 41 14 44 0 11 34 68 80 47 64 44 11 73 75 44 43 75 63 28 81 12 1
BASIC5000_0973|51 63 43 41 14 48 0 5 37 40 67 3 30 52 44 14 39 16 33 22 5 1
BASIC5000_0974|75 72 7 24 14 47 3 76 44 81 43 74 0 30 81 43 12 29 44 16 81 44 48 43 24 12 18 43 5 33 78 7 1
BASIC5000_0975|30 54 2 85 48 0 24 68 24 81 29 81 62 7 44 3 36 39 0 39 85 55 76 47 79 14 44 3 76 1
BASIC5000_0976|26 9 43 13 16 0 32 47 24 5 51 52 80 11 16 74 77 63 26 73 7 11 5 47 75 24 63 26 1
BASIC5000_0977|12 77 51 41 75 33 18 3 63 76 0 33 12 74 24 81 50 81 22 28 73 7 1
BASIC5000_0978|11 12 11 13 64 9 76 73 7 44 0 67 36 41 34 12 16 44 11 5 40 16 33 22 5 1
BASIC5000_0979|11 46 13 5 33 12 74 0 33 77 44 67 30 47 20 41 48 5 79 43 5 40 1
BASIC5000_0980|73 37 48 47 16 78 85 49 85 80 64 37 18 32 20 41 13 3 75 63 26 12 1
BASIC5000_0981|12 28 81 80 51 5 32 21 80 0 32 33 24 5 12 32 34 44 24 43 22 5 1
BASIC5000_0982|78 7 12 80 54 28 17 32 66 44 0 67 36 41 12 74 33 80 7 21 12 26 58 14 33 1
BASIC5000_0983|17 81 32 5 40 48 0 65 33 81 32 5 24 70 37 26 76 20 41 48 71 76 22 77 43 5 1
BASIC5000_0984|30 44 85 48 0 28 12 5 25 70 7 0 33 77 40 67 24 36 39 5 76 43 63 9 33 1
BASIC5000_0985|11 81 24 68 47 11 12 81 13 9 80 0 22 14 44 11 36 24 68 36 39 16 33 22 5 1
BASIC5000_0986|30 77 47 5 42 57 47 41 37 44 70 7 40 81 75 70 7 40 0 47 5 27 13 48 36 28 5 24 63 26 1
BASIC5000_0987|32 39 73 20 48 34 54 4 85 41 47 57 69 47 66 81 28 14 48 0 78 16 25 70 7 73 81 57 5 60 7 54 4 85 41 40 3 76 1
BASIC5000_0988|42 16 24 72 13 14 74 5 41 5 7 79 18 40 48 43 16 0 25 12 81 13 43 5 47 33 1
BASIC5000_0989|57 81 24 70 7 24 68 0 18 81 0 24 70 36 50 81 24 68 40 3 76 44 81 48 0 79 32 24 47 5 41 20 40 26 1
BASIC5000_0990|32 5 28 5 73 7 48 0 3 66 75 12 80 73 85 78 36 50 12 74 14 75 48 43 24 39 5 76 1
BASIC5000_0991|9 14 52 72 7 12 81 75 14 72 16 47 60 7 20 16 40 48 0 75 12 81 75 37 48 25 70 7 50 85 28 81 41 33 36 32 1
BASIC5000_0992|12 5 67 47 34 70 7 44 12 22 80 41 74 77 39 24 63 36 32 47 73 1
BASIC5000_0993|34 70 7 21 16 40 48 0 52 48 0 18 81 20 7 41 14 75 48 43 24 39 12 81 13 9 74 77 76 20 41 48 43 12 36 32 1
BASIC5000_0994|63 37 47 65 26 66 44 48 0 5 37 67 75 81 21 47 22 81 54 81 47 5 34 13 3 32 9 74 77 76 1
BASIC5000_0995|5 9 80 40 32 41 14 0 79 32 24 48 12 15 47 20 41 80 11 67 5 33 24 32 1
BASIC5000_0996|54 22 5 48 0 12 13 16 80 14 81 33 5 12 13 16 57 41 5 36 59 81 22 28 32 1
BASIC5000_0997|18 81 25 37 43 16 22 47 46 77 58 76 47 7 81 42 7 80 14 38 14 3 19 76 20 41 44 24 70 7 34 70 7 24 43 18 77 49 43 74 43 5 1
BASIC5000_0998|34 75 72 7 13 11 79 76 63 40 44 0 30 7 13 16 0 42 47 16 74 5 12 12 75 63 26 12 1
BASIC5000_0999|54 78 44 5 36 36 32 47 40 0 14 55 81 13 5 36 30 7 73 16 43 36 32 1
BASIC5000_1000|25 72 7 28 5 48 0 28 5 54 47 34 12 74 40 48 42 7 44 67 43 74 43 16 43 36 32 1
BASIC5000_1001|55 81 32 5 13 22 36 12 44 67 37 12 81 18 5 48 0 24 14 22 5 13 13 12 44 32 5 26 76 47 41 11 43 25 40 3 76 1
BASIC5000_1002|46 81 50 5 47 54 7 54 48 11 16 75 67 47 73 75 0 19 81 14 81 80 20 47 65 20 41 13 11 11 5 13 0 30 77 48 0 30 7 24 32 11 16 75 67 47 48 51 37 73 7 40 67 43 18 77 49 0 11 16 49 24 72 67 43 5 12 74 40 3 76 1
BASIC5000_1003|67 9 76 21 64 41 67 9 43 5 21 64 47 16 58 37 67 0 73 16 79 12 74 43 5 73 46 1
BASIC5000_1004|47 7 24 70 25 70 37 47 22 5 34 70 7 48 0 5 24 68 67 12 81 21 54 67 0 24 81 34 72 7 44 0 24 12 67 0 40 14 76 33 18 25 81 30 16 44 12 81 25 68 80 3 37 12 79 43 18 77 49 43 74 43 5 1
BASIC5000_1005|14 70 7 12 80 26 21 26 47 44 0 79 32 24 44 48 32 16 22 81 47 14 81 13 12 12 75 63 26 1
BASIC5000_1006|67 81 41 75 11 85 76 40 60 7 42 7 25 81 41 12 5 18 81 24 32 79 77 22 24 48 0 51 13 24 42 5 37 24 42 7 55 47 20 7 32 5 48 0 14 70 7 32 5 28 5 47 60 24 70 48 24 42 7 24 68 74 13 0 77 14 24 47 43 13 77 44 41 75 47 20 22 77 32 32 66 44 11 14 32 0 41 0 47 58 63 24 32 1
BASIC5000_1007|67 85 76 47 43 12 44 0 51 12 16 39 14 11 11 14 43 24 46 20 81 13 3 76 1
BASIC5000_1008|51 72 7 25 72 7 12 74 48 81 33 81 26 76 41 0 12 77 48 14 19 81 13 79 76 5 1
BASIC5000_1009|77 5 25 72 7 80 12 16 41 48 0 12 77 67 77 5 15 32 33 24 12 36 32 1
BASIC5000_1010|12 81 33 22 81 48 0 43 81 41 48 69 5 74 81 43 85 40 24 72 7 1
BASIC5000_1011|9 5 21 48 12 81 32 81 40 48 43 5 0 40 67 30 77 48 11 67 24 78 5 1
BASIC5000_1012|12 79 75 44 50 85 39 4 85 44 5 36 39 16 77 63 28 81 12 1
BASIC5000_1013|67 75 85 48 0 11 11 14 43 11 14 42 18 5 80 67 36 39 5 76 1
BASIC5000_1014|24 81 32 5 13 7 81 42 7 80 51 37 73 7 41 26 76 73 7 44 0 28 5 24 81 67 18 81 20 7 40 3 76 32 66 44 0 24 19 14 80 51 37 73 7 41 26 76 1
BASIC5000_1015|67 40 76 48 0 64 75 72 16 47 3 76 12 74 33 80 24 39 5 43 18 77 49 43 74 43 5 1
BASIC5000_1016|67 33 81 25 68 27 44 43 44 80 67 41 66 39 14 18 49 5 5 47 12 79 12 76 41 0 79 32 24 48 30 77 80 3 25 79 9 76 73 7 44 43 36 32 1
BASIC5000_1017|67 36 37 2 77 74 34 85 27 80 12 18 32 53 23 44 48 0 63 36 22 14 44 41 52 37 5 39 24 63 5 63 26 1
BASIC5000_1018|67 47 5 9 49 16 34 52 76 22 65 24 0 49 12 60 42 5 5 32 13 76 1
BASIC5000_1019|28 5 46 81 14 0 71 7 25 72 7 48 43 13 37 38 14 24 43 5 20 41 13 11 11 5 41 5 79 77 76 1
BASIC5000_1020|67 43 75 23 48 0 69 22 24 5 13 0 24 81 53 39 14 43 52 24 72 7 80 7 12 58 39 5 76 1
BASIC5000_1021|12 5 13 13 71 7 26 76 33 5 5 34 47 20 7 47 7 48 0 64 76 44 81 47 66 47 21 34 30 7 41 43 76 20 41 40 3 76 1
BASIC5000_1022|5 41 20 44 48 46 0 67 47 26 21 5 61 5 81 61 5 81 43 20 13 5 76 81 33 73 1
BASIC5000_1023|14 72 7 37 7 47 75 13 5 80 67 36 32 75 72 7 41 7 25 24 68 13 18 81 12 20 24 40 5 32 41 14 0 12 77 13 63 44 5 36 36 39 0 5 22 12 5 44 18 75 80 37 18 32 1
BASIC5000_1024|22 36 20 81 0 20 25 81 39 14 25 71 7 48 26 16 43 16 43 36 39 5 76 1
BASIC5000_1025|3 7 12 42 7 12 0 20 47 61 7 24 80 12 55 36 39 64 39 16 33 22 5 1
BASIC5000_1026|24 72 16 55 37 48 9 5 73 7 67 47 80 37 16 36 39 5 76 41 14 0 22 81 30 80 60 7 24 70 37 26 76 1
BASIC5000_1027|25 24 81 80 67 34 43 22 5 0 3 43 32 43 74 40 14 63 26 73 1
BASIC5000_1028|34 70 7 20 24 68 44 24 39 48 0 20 47 46 33 81 48 69 69 32 12 5 1
BASIC5000_1029|64 71 14 48 12 66 74 80 67 36 39 5 76 0 24 12 24 0 12 47 25 72 48 30 77 13 26 14 40 43 5 1
BASIC5000_1030|24 81 14 78 16 80 32 39 32 20 41 13 0 12 47 66 5 28 5 80 22 74 44 32 12 66 32 1
BASIC5000_1031|5 81 73 7 24 32 67 81 33 5 40 48 3 75 63 28 81 13 0 12 81 18 5 33 5 66 5 24 41 0 12 81 18 5 54 16 24 47 37 12 5 79 18 80 41 7 67 81 33 5 13 0 75 85 40 4 81 17 28 16 24 72 81 44 48 3 75 63 26 1
BASIC5000_1032|24 70 36 24 68 24 32 74 24 21 41 13 32 16 22 81 3 36 39 0 3 32 54 32 24 32 1
BASIC5000_1033|48 24 47 37 12 5 12 32 44 48 0 67 7 26 36 12 75 11 43 77 44 43 36 32 40 24 72 7 1
BASIC5000_1034|37 63 44 0 24 78 16 25 34 70 7 55 37 55 37 5 79 77 76 47 44 48 0 71 7 7 37 44 43 36 39 24 63 7 1
BASIC5000_1035|57 5 28 5 80 32 67 39 43 5 41 0 16 81 48 34 5 80 7 24 43 7 20 41 44 43 76 73 1
BASIC5000_1036|25 49 16 39 78 48 81 48 0 58 43 25 76 84 55 36 41 67 41 24 70 24 72 7 44 65 18 39 48 36 62 7 24 32 13 0 33 81 48 30 77 32 1
BASIC5000_1037|47 36 16 24 43 5 40 14 70 7 44 57 69 44 5 36 36 39 20 43 5 40 16 77 1
BASIC5000_1038|16 34 22 14 33 18 40 43 16 0 67 36 41 25 36 20 7 13 51 37 73 7 33 1
BASIC5000_1039|9 5 28 5 47 43 12 44 48 0 49 16 48 37 24 32 67 47 69 0 24 72 7 41 37 24 32 67 47 67 3 76 1
BASIC5000_1040|5 41 20 47 18 36 20 81 24 14 47 51 14 40 67 47 44 0 43 58 80 67 74 36 32 1
BASIC5000_1041|47 75 67 22 76 20 41 43 13 74 0 12 5 25 72 7 41 5 36 32 5 12 24 32 73 7 43 12 5 12 81 13 79 26 77 74 77 43 5 1
BASIC5000_1042|47 76 63 81 44 81 13 0 9 5 20 16 80 28 5 54 16 24 32 20 41 13 0 9 5 21 44 11 11 14 43 9 5 14 72 7 80 11 73 61 24 32 1
BASIC5000_1043|22 12 43 47 60 46 13 37 12 9 39 0 5 14 13 37 63 75 30 7 33 36 32 1
BASIC5000_1044|22 12 43 48 41 11 52 40 71 36 16 75 0 20 81 13 75 69 14 3 19 63 26 1
BASIC5000_1045|22 12 43 44 64 27 13 51 37 73 7 43 73 7 44 0 79 77 79 77 44 48 0 16 7 14 13 51 37 73 7 40 3 76 1
BASIC5000_1046|22 12 43 41 44 16 48 41 67 44 9 5 73 7 13 3 76 13 0 20 7 24 68 47 60 7 13 29 81 24 68 73 75 46 33 81 13 32 12 5 1
BASIC5000_1047|47 85 26 11 16 22 81 48 0 25 55 81 47 20 42 67 80 32 5 57 81 25 63 81 24 39 5 63 26 1
BASIC5000_1048|24 48 37 47 49 26 48 0 21 29 81 78 16 41 14 44 40 76 41 7 81 39 81 24 70 48 5 36 32 1
BASIC5000_1049|47 81 26 41 36 56 40 12 5 14 72 7 80 11 7 54 16 24 32 25 72 28 5 41 24 39 48 0 12 47 25 72 13 25 70 7 21 46 81 55 75 47 44 81 41 43 36 32 1
BASIC5000_1050|33 5 25 43 47 48 0 37 12 9 76 25 12 81 80 0 5 12 44 71 7 20 7 44 37 12 7 12 40 3 76 1
BASIC5000_1051|24 72 31 16 24 39 5 32 30 24 14 44 32 5 26 76 0 34 72 7 14 12 81 44 79 32 76 34 70 7 14 81 55 75 44 67 12 12 79 74 27 0 12 77 13 65 16 79 77 32 47 48 0 79 27 12 43 14 81 13 16 44 26 15 43 12 36 32 1
BASIC5000_1052|14 72 7 16 61 16 24 48 0 60 7 79 47 41 14 0 24 49 24 49 28 5 24 72 44 19 81 14 70 7 26 76 1
BASIC5000_1053|25 68 63 80 24 39 26 63 43 5 0 34 72 36 41 48 43 24 13 3 76 47 33 1
BASIC5000_1054|11 41 43 47 24 48 5 44 32 5 24 0 12 77 74 48 20 47 73 7 43 24 72 7 14 72 16 39 14 43 48 81 20 7 47 24 12 32 80 26 76 47 40 3 76 1
BASIC5000_1055|24 72 24 81 24 68 13 7 4 81 42 22 85 54 4 81 80 26 76 47 48 65 27 12 24 5 1
BASIC5000_1056|7 64 58 80 42 74 5 55 26 76 20 41 48 26 49 74 24 5 1
BASIC5000_1057|77 81 34 70 7 48 0 5 37 12 74 39 44 26 80 24 39 5 76 81 40 26 12 1
BASIC5000_1058|41 7 24 15 81 20 7 5 9 32 34 48 0 61 7 74 16 40 41 60 7 44 16 77 39 5 63 26 1
BASIC5000_1059|43 44 80 24 39 73 5 12 79 12 74 43 12 36 32 47 40 0 12 77 44 25 72 19 81 80 67 41 66 32 1
BASIC5000_1060|41 16 58 37 47 77 5 44 37 5 39 18 81 14 70 7 80 24 39 64 73 7 1
BASIC5000_1061|12 79 12 64 44 5 16 44 24 32 13 36 39 0 43 13 77 48 3 22 16 43 76 1
BASIC5000_1062|63 5 36 32 73 0 12 77 48 79 32 24 80 33 63 24 39 5 32 81 33 1
BASIC5000_1063|43 44 67 67 36 39 5 43 5 47 33 12 74 0 43 44 67 7 24 43 7 48 27 13 43 5 1
BASIC5000_1064|73 81 24 37 12 74 43 76 0 3 50 85 41 80 0 12 47 25 72 48 12 75 32 1
BASIC5000_1065|43 81 74 12 47 15 25 70 37 39 14 67 81 33 5 44 73 75 0 73 20 16 22 77 32 49 81 17 64 47 12 79 75 44 0 9 5 13 13 60 7 9 5 22 77 32 1
BASIC5000_1066|43 44 73 75 67 63 27 33 5 5 34 44 0 7 30 80 37 16 43 1
BASIC5000_1067|32 52 52 41 48 32 34 41 63 36 39 0 79 32 24 44 64 34 80 14 5 32 1
BASIC5000_1068|60 81 47 26 7 44 81 47 28 5 41 33 18 13 0 30 47 67 81 33 5 80 75 12 5 24 32 1
BASIC5000_1069|32 81 18 81 33 18 40 55 30 7 24 39 0 12 77 48 20 7 19 14 24 39 14 32 21 44 81 80 64 43 0 11 5 48 74 36 32 1
BASIC5000_1070|60 66 76 20 41 13 0 13 16 24 70 7 24 68 44 69 76 14 80 11 20 22 28 76 1
BASIC5000_1071|60 74 0 20 81 44 34 48 7 64 47 22 34 33 36 32 12 74 0 3 24 32 48 69 63 47 22 34 41 12 22 0 41 75 44 5 20 7 73 1
BASIC5000_1072|57 81 12 47 43 5 63 5 44 34 47 28 5 12 37 44 3 14 39 5 32 1
BASIC5000_1073|67 85 0 69 73 5 47 43 52 13 79 12 75 44 16 5 12 74 0 11 43 25 41 20 0 17 76 17 76 63 79 36 32 25 68 43 5 1
BASIC5000_1074|5 34 51 14 47 14 75 15 75 26 41 0 11 11 16 47 3 75 13 47 48 74 44 26 81 40 5 32 1
BASIC5000_1075|21 34 30 7 13 40 76 12 74 0 11 43 12 80 26 12 28 39 11 14 43 22 5 1
BASIC5000_1076|24 70 36 28 14 24 68 48 0 5 36 28 5 44 32 34 3 13 36 39 0 57 69 80 40 39 5 36 32 1
BASIC5000_1077|12 79 5 39 61 30 61 30 44 43 36 32 50 81 80 12 64 43 13 74 47 69 63 47 32 52 40 0 11 78 34 44 3 36 32 1
BASIC5000_1078|64 12 18 47 11 30 78 24 5 16 67 48 0 44 81 80 20 7 19 14 26 76 20 41 48 43 5 1
BASIC5000_1079|22 81 46 81 12 81 61 7 75 72 16 80 7 18 32 47 34 0 12 47 25 72 48 12 77 80 26 39 32 1
BASIC5000_1080|42 7 24 44 48 67 16 39 14 21 80 41 74 43 5 25 42 7 24 41 0 67 16 39 14 21 80 41 76 32 42 7 24 13 3 75 63 26 1
BASIC5000_1081|21 80 7 37 20 41 13 0 79 32 24 47 71 5 5 37 47 32 47 24 64 33 1
BASIC5000_1082|39 81 67 81 13 16 48 18 36 24 39 0 3 32 74 24 5 12 13 16 40 48 43 5 1
BASIC5000_1083|63 37 47 47 12 66 5 80 18 13 26 20 41 13 43 5 73 7 44 11 46 13 5 24 63 26 73 1
BASIC5000_1084|14 47 7 47 24 18 81 47 67 81 33 5 48 0 11 67 36 32 73 75 27 36 41 69 22 24 12 36 32 1
BASIC5000_1085|60 81 44 81 48 71 5 13 42 16 30 81 80 14 66 20 81 40 5 76 73 7 33 18 42 67 0 63 79 75 12 74 64 77 49 0 32 81 43 76 79 13 63 63 33 73 46 1
BASIC5000_1086|78 7 49 48 60 36 41 5 14 80 37 5 39 0 44 36 20 75 79 74 36 32 1
BASIC5000_1087|75 28 36 24 72 81 48 5 36 50 81 39 14 18 5 20 7 41 24 39 48 0 18 5 23 5 12 37 42 7 13 31 7 33 5 24 39 5 76 41 14 44 0 5 34 25 39 14 44 11 34 20 65 67 47 40 3 76 1
BASIC5000_1088|75 27 65 48 18 5 12 5 40 39 81 62 48 48 69 16 0 30 47 14 72 16 48 0 79 12 67 47 44 20 47 63 77 39 5 76 1
BASIC5000_1089|75 26 41 47 40 85 32 48 0 25 42 7 24 70 7 18 5 14 47 7 80 37 12 36 39 0 12 81 32 81 44 24 70 7 18 5 26 76 20 41 13 40 14 63 26 1
BASIC5000_1090|73 24 14 48 11 14 81 44 20 63 36 39 0 21 78 7 44 44 63 81 9 81 12 24 39 16 77 41 32 47 81 33 1
BASIC5000_1091|34 70 7 67 81 24 72 44 22 5 27 0 5 78 0 26 32 5 76 80 14 44 70 7 24 39 16 33 22 5 1
BASIC5000_1092|75 22 48 9 5 21 33 18 40 43 16 0 54 74 81 26 21 67 48 43 24 63 26 1
BASIC5000_1093|79 81 13 81 24 72 20 16 48 37 46 44 0 28 81 30 7 47 14 72 7 5 44 22 74 22 77 39 5 76 1
BASIC5000_1094|75 11 47 12 85 44 49 76 48 0 44 13 37 44 12 5 22 5 22 77 76 1
BASIC5000_1095|29 5 14 81 12 74 9 74 77 76 14 81 13 16 44 73 36 39 0 28 5 54 13 24 68 12 5 54 16 24 44 24 24 70 37 26 76 14 81 13 16 80 22 71 7 26 76 1
BASIC5000_1096|78 7 54 25 81 48 0 42 7 78 80 11 7 33 81 26 76 47 80 39 37 33 36 32 20 41 44 32 5 24 39 0 79 32 24 44 12 81 24 68 24 32 1
BASIC5000_1097|24 72 7 20 48 79 77 79 77 44 0 12 47 65 25 37 80 43 36 41 16 22 28 32 1
BASIC5000_1098|54 10 5 9 76 49 36 48 47 22 16 51 81 48 0 51 81 50 81 44 19 81 14 70 7 22 77 39 5 76 1
BASIC5000_1099|5 63 48 43 24 3 36 39 5 76 67 81 33 5 33 18 44 0 48 37 19 81 80 19 81 39 5 24 39 16 33 22 5 1
BASIC5000_1100|54 4 75 36 56 26 24 48 0 71 7 25 81 69 75 81 25 81 41 5 36 24 72 44 43 36 39 0 24 70 16 9 81 80 18 5 12 16 24 39 5 76 1
BASIC5000_1101|75 16 78 80 48 20 55 47 48 32 5 57 81 40 26 13 0 12 5 78 40 48 20 55 47 48 12 81 32 81 40 26 1
BASIC5000_1102|54 2 85 26 41 46 85 65 40 11 73 52 26 76 20 41 80 11 71 76 24 16 33 22 5 1
BASIC5000_1103|34 75 80 18 81 14 70 7 26 76 44 48 0 34 27 80 0 5 37 67 75 73 7 24 43 18 77 49 43 74 43 5 1
BASIC5000_1104|54 8 3 44 69 78 7 41 48 67 7 24 63 28 81 18 42 0 65 24 75 72 43 20 7 42 7 48 11 69 66 5 32 33 14 32 5 40 26 79 1
BASIC5000_1105|65 78 81 0 20 47 75 72 7 14 72 16 32 81 47 63 44 0 11 11 16 47 49 75 9 85 24 72 81 13 3 76 1
BASIC5000_1106|22 36 62 78 44 26 81 40 5 76 3 44 44 0 39 13 64 80 11 16 76 37 67 75 33 1
BASIC5000_1107|11 42 78 16 58 14 20 41 44 0 30 47 78 7 25 81 48 18 81 20 7 80 12 5 54 16 24 32 1
BASIC5000_1108|11 42 78 14 47 3 63 75 0 79 32 24 48 16 34 13 14 18 43 12 36 32 1
BASIC5000_1109|57 81 27 37 7 13 11 20 36 32 41 14 44 32 5 24 72 26 76 33 18 40 48 43 16 0 54 33 81 47 28 5 12 37 47 43 12 40 0 57 81 27 37 7 80 43 76 58 16 54 28 5 40 5 16 47 67 0 33 5 25 43 20 41 40 26 1
BASIC5000_1110|11 42 78 5 32 20 41 44 0 12 77 48 7 32 13 7 63 12 36 32 1
BASIC5000_1111|64 37 18 32 44 81 13 67 74 7 44 81 0 43 16 24 32 44 81 48 43 14 80 64 76 1
BASIC5000_1112|66 7 9 47 44 81 44 48 0 77 5 15 32 33 24 16 24 43 18 77 49 43 74 43 5 1
BASIC5000_1113|66 24 32 47 41 20 78 0 20 77 40 63 44 3 7 40 24 72 7 1
BASIC5000_1114|5 36 32 5 0 43 44 13 20 81 49 81 0 11 67 39 40 3 81 43 51 42 5 11 41 80 32 39 39 5 76 47 12 0 18 81 41 7 67 37 14 63 28 81 1
BASIC5000_1115|25 70 7 22 81 41 24 12 74 25 70 7 14 70 7 41 24 47 24 72 7 46 81 24 72 7 25 72 44 73 16 3 76 20 41 33 13 0 12 47 25 72 48 7 45 61 77 39 5 76 1
BASIC5000_1116|25 70 7 44 41 24 12 74 25 70 7 48 34 41 24 44 79 32 76 0 32 16 22 81 47 24 72 7 46 81 24 72 7 25 72 32 34 13 0 30 47 20 81 39 26 41 44 11 7 61 24 32 1
BASIC5000_1117|25 70 7 5 34 41 14 25 70 7 21 54 81 63 9 80 26 20 24 26 15 39 5 63 26 1
